OrderID,OrderDate,CustomerName,Region,ProductCategory,Revenue,Quantity,Status
ORD-01356,19-08-2023,Vivek Chopra,West,Electronics,36415.31,1,Active
ORD-01066,18-11-2023,Rahul Verma,West,Furniture,9276.07,7,Active
ORD-02083,24-01-2024,Kiran Nambiar,West,Electronics,18814.95,3,Active
ORD-01320,28-04-2024,Sneha Gupta,East,Electronics,1029.02,5,Active
ORD-01228,04-12-2023,Sneha Gupta,East,Furniture,5329.4,3,Active
ORD-02142,27-02-2024,Gaurav Mishra,South,Electronics,37238.52,3,Active
ORD-02405,28-11-2024,Amit Kumar,South,Office Supplies,2045.28,22,Active
ORD-02391,16-07-2024,Aakash Bhat,South,Electronics,19639.8,4,Active
ORD-01691,07-01-2023,Varun Naik,North,Furniture,3231.22,2,Active
ORD-01843,17-06-2024,Sarita Bansal,West,Office Supplies,834.63,8,Active
ORD-02179,02-02-2024,Rajesh Choudhury,South,Office Supplies,581.76,10,Active
ORD-01614,10-11-2024,Divya Kaur,North,Office Supplies,3127.61,20,Active
ORD-01287,12-07-2024,Tara Saxena,East,Furniture,8848.12,7,Active
ORD-01963,11-09-2024,Pooja Iyer,North,Office Supplies,2002.94,6,Active
ORD-01374,21-10-2023,Rohan Mehta,South,Office Supplies,2375.41,26,Active
ORD-01307,22-02-2023,Nidhi Bhatt,South,Office Supplies,0,20,Returned
ORD-01853,30-12-2024,Harsh Shah,West,Furniture,8998.59,3,Active
ORD-01026,01-05-2024,Padma Subramaniam,West,Office Supplies,3059.89,14,Active
ORD-01158,14-09-2023,Bhavna Dubey,South,Electronics,44972.31,4,Active
ORD-01502,14-10-2023,Yash Agarwal,North,Electronics,27943.51,5,Active
ORD-01162,27-12-2023,Riya Malhotra,East,Office Supplies,0,25,Cancelled
ORD-01290,20-12-2023,Rajesh Choudhury,South,Furniture,9415.15,2,Active
ORD-01749,09-12-2023,Meena Krishnan,North,Office Supplies,1973.35,26,Active
ORD-02132,17-11-2023,Gaurav Mishra,South,Office Supplies,0,24,Returned
ORD-01062,25-09-2023,Sanjay Joshi,West,Furniture,977.15,7,Active
ORD-01324,22-05-2024,Sanjay Joshi,West,Furniture,15818.35,1,Active
ORD-01977,24-10-2023,Neha Tiwari,North,Electronics,43564.07,2,Active
ORD-01152,20-06-2023,Vivek Chopra,West,Electronics,15137.36,1,Active
ORD-02205,15-12-2024,Kiran Nambiar,East,Office Supplies,713.09,12,Active
ORD-01111,31-10-2023,Riya Malhotra,East,Furniture,550.43,3,Active
ORD-02396,04-07-2024,Amit Kumar,South,Electronics,12172.29,4,Active
ORD-01870,01-04-2024,Tara Saxena,East,Electronics,40515.55,2,Active
ORD-01054,14-01-2024,Nidhi Bhatt,South,Furniture,2555.79,5,Active
ORD-02218,07-06-2023,Harsh Shah,West,Electronics,6235.87,2,Active
ORD-02229,28-03-2023,Priya Patel,East,Furniture,13134.25,3,Active
ORD-02356,12-08-2024,Priya Patel,East,Furniture,11739.49,8,Active
ORD-01283,21-09-2024,Dev Mathur,East,Office Supplies,631.79,19,Active
ORD-02190,01-11-2023,Lakshmi Venkat,North,Furniture,13705.17,8,Active
ORD-02161,26-07-2024,Priya Patel,East,Furniture,3306.64,8,Active
ORD-01432,07-06-2024,Rahul Verma,West,Furniture,14019.5,6,Active
ORD-01497,13-01-2023,Vikram Singh,West,Electronics,6577.61,4,Active
ORD-01863,26-04-2023,Sanjay Joshi,West,Office Supplies,1935.1,13,Active
ORD-01296,31-10-2024,Manish Srivastava,East,Electronics,38245.02,4,Active
ORD-01943,10-08-2024,Gaurav Mishra,South,Furniture,0,1,Cancelled
ORD-02279,21-01-2024,Tarun Mukerjee,East,Electronics,37890.24,1,Active
ORD-02200,06-02-2024,Vikram Singh,West,Electronics,28664.12,4,Active
ORD-01740,14-06-2024,Bhavna Dubey,South,Electronics,1322.44,2,Active
ORD-01716,03-02-2024,Ananya Sharma,North,Electronics,21647.75,5,Active
ORD-01123,28-08-2023,Meena Krishnan,North,Office Supplies,2084.77,26,Active
ORD-02162,24-04-2024,Pooja Iyer,North,Office Supplies,1879.96,5,Active
ORD-02282,15-08-2023,Riya Malhotra,East,Furniture,0,8,Cancelled
ORD-02480,05-10-2023,Tarun Mukerjee,East,Electronics,8347.04,4,Active
ORD-01743,10-03-2024,Aakash Bhat,South,Furniture,6761.88,7,Active
ORD-01036,17-07-2024,Sneha Gupta,North,Electronics,41745.42,2,Active
ORD-01417,26-08-2023,Rajesh Choudhury,South,Electronics,29109.17,4,Active
ORD-01006,05-04-2023,Divya Kaur,North,Furniture,0,1,Cancelled
ORD-02400,16-05-2024,Vivek Chopra,West,Office Supplies,295.76,29,Active
ORD-01482,20-07-2023,Dev Mathur,East,Electronics,7455.03,4,Active
ORD-02389,17-06-2024,Lakshmi Venkat,North,Office Supplies,70.85,28,Active
ORD-02274,17-12-2023,Meena Krishnan,North,Office Supplies,1611.88,8,Active
ORD-02080,01-06-2024,Ajay Rastogi,North,Office Supplies,798.64,7,Active
ORD-01864,28-11-2023,Yash Agarwal,West,Office Supplies,3143.33,29,Active
ORD-02210,01-03-2024,Geeta Pandey,West,Electronics,25411.91,1,Active
ORD-02166,04-06-2023,Padma Subramaniam,West,Office Supplies,2246.45,15,Active
ORD-01472,03-10-2023,Rahul Verma,West,Electronics,15607.49,4,Active
ORD-02099,16-03-2024,Rahul Verma,West,Furniture,15395.87,8,Active
ORD-02337,16-08-2024,Ananya Sharma,North,Office Supplies,3463,5,Active
ORD-02009,18-12-2023,Riya Malhotra,East,Office Supplies,590.92,26,Active
ORD-02094,24-05-2024,Riya Malhotra,East,Electronics,2113.78,1,Active
ORD-02104,21-05-2024,Nidhi Bhatt,South,Office Supplies,2383.88,25,Active
ORD-02019,20-04-2024,Ananya Sharma,North,Electronics,17811.66,3,Active
ORD-01858,18-10-2024,Priya Patel,East,Furniture,8387.14,1,Active
ORD-01785,02-09-2024,Amit Kumar,South,Electronics,11793.52,4,Active
ORD-01504,28-01-2024,Pooja Iyer,North,Office Supplies,3102.05,17,Active
ORD-01284,25-06-2023,Sarita Bansal,West,Office Supplies,1214.79,30,Active
ORD-01683,11-01-2023,Suresh Rao,West,Office Supplies,2410.36,25,Active
ORD-01848,08-07-2023,Lakshmi Venkat,North,Electronics,32936.92,3,Active
ORD-01986,17-09-2024,Deepa Pillai,East,Electronics,36946.77,1,Active
ORD-01869,29-05-2023,Sanjay Joshi,West,Electronics,0,3,Cancelled
ORD-02013,16-08-2023,Nidhi Bhatt,South,Office Supplies,3148.97,14,Active
ORD-01654,29-11-2024,Lakshmi Venkat,North,Electronics,0,5,Cancelled
ORD-01723,16-01-2023,Kavya Nair,North,Office Supplies,1031.5,27,Active
ORD-01789,22-01-2024,Smita Patil,East,Furniture,0,8,Cancelled
ORD-02428,28-10-2023,Tarun Mukerjee,East,Electronics,0,5,Cancelled
ORD-02366,24-03-2024,Pooja Iyer,North,Furniture,15195.66,3,Active
ORD-01662,25-09-2024,Kavya Nair,North,Office Supplies,207.03,28,Active
ORD-01186,14-02-2023,Asha Kulkarni,South,Office Supplies,3375.89,2,Active
ORD-01297,28-09-2023,Harsh Shah,West,Furniture,1100.79,1,Active
ORD-01571,03-06-2023,Asha Kulkarni,South,Electronics,36400,5,Active
ORD-01876,06-12-2023,Arjun Reddy,West,Electronics,7931.02,3,Active
ORD-01232,07-01-2024,Vivek Chopra,West,Electronics,15904.57,4,Active
ORD-01138,17-04-2024,Rahul Verma,West,Electronics,22828.2,3,Active
ORD-01980,30-08-2024,Suresh Rao,West,Electronics,35839.07,3,Active
ORD-01915,09-04-2024,Geeta Pandey,West,Electronics,16333.68,4,Active
ORD-02329,28-03-2023,Tara Saxena,East,Furniture,4374.14,1,Active
ORD-01303,24-05-2023,Lakshmi Venkat,North,Furniture,3176.29,5,Active
ORD-02430,22-06-2023,Yash Agarwal,North,Furniture,12028.77,4,Active
ORD-01301,28-05-2023,Neha Tiwari,North,Furniture,9151.38,1,Active
ORD-02469,12-04-2023,Priya Patel,East,Electronics,7061.7,2,Active
ORD-01005,08-03-2024,Gaurav Mishra,South,Electronics,43108.82,3,Active
ORD-02157,11-01-2023,Manish Srivastava,East,Furniture,0,7,Cancelled
ORD-01544,04-04-2024,Sanjay Joshi,West,Electronics,43769.69,2,Active
ORD-02287,25-11-2024,Rohan Mehta,South,Office Supplies,2388.18,20,Active
ORD-02023,11-01-2024,Sanjay Joshi,West,Office Supplies,0,23,Returned
ORD-01556,02-03-2024,Tarun Mukerjee,East,Electronics,0,4,Cancelled
ORD-01213,20-06-2024,Arjun Reddy,South,Furniture,13500.75,4,Active
ORD-01714,22-05-2023,Rahul Verma,West,Furniture,14161.03,3,Active
ORD-02168,23-04-2024,Kiran Nambiar,West,Furniture,0,6,Cancelled
ORD-02372,17-01-2023,Sunita Menon,North,Furniture,14823.32,2,Active
ORD-01308,25-01-2024,Amit Kumar,South,Electronics,2195.42,1,Active
ORD-01871,29-09-2024,Meena Krishnan,West,Furniture,9919.97,1,Active
ORD-02245,01-05-2023,Harsh Shah,West,Furniture,5667.7,8,Active
ORD-01686,13-02-2023,Aakash Bhat,South,Furniture,7169.25,8,Active
ORD-02087,13-03-2023,Manish Srivastava,East,Furniture,0,8,Cancelled
ORD-01878,15-08-2024,Harsh Shah,West,Electronics,34768.23,3,Active
ORD-01365,28-07-2023,Harsh Shah,West,Electronics,0,2,Cancelled
ORD-01310,28-05-2024,Sarita Bansal,West,Office Supplies,2559.54,23,Active
ORD-01089,24-01-2024,Nikhil Desai,South,Furniture,4765.21,2,Active
ORD-01174,17-11-2024,Dev Mathur,East,Office Supplies,2556.77,29,Active
ORD-02401,08-05-2023,Divya Kaur,North,Electronics,9384.89,4,Active
ORD-01243,29-02-2024,Vikram Singh,West,Furniture,4473.27,2,Active
ORD-01684,24-05-2023,Yash Agarwal,North,Office Supplies,3323.06,22,Active
ORD-01157,28-03-2024,Smita Patil,East,Furniture,0,7,Cancelled
ORD-01732,02-07-2023,Manish Srivastava,East,Electronics,40328.78,3,Active
ORD-02237,12-06-2024,Nidhi Bhatt,South,Furniture,0,3,Cancelled
ORD-01209,15-11-2024,Smita Patil,North,Furniture,631.73,2,Active
ORD-02175,03-10-2023,Tarun Mukerjee,East,Furniture,17464.94,8,Active
ORD-02215,24-04-2023,Sneha Gupta,East,Office Supplies,2748.44,4,Active
ORD-01348,05-03-2024,Sarita Bansal,West,Electronics,11437.45,1,Active
ORD-02008,15-10-2023,Pooja Iyer,North,Furniture,0,3,Returned
ORD-01231,17-11-2024,Asha Kulkarni,South,Office Supplies,1510.75,12,Active
ORD-01788,22-10-2024,Smita Patil,East,Furniture,0,1,Cancelled
ORD-01463,05-08-2024,Sunita Menon,East,Office Supplies,0,16,Returned
ORD-01588,13-05-2023,Sneha Gupta,East,Office Supplies,1106.1,3,Active
ORD-01724,19-08-2024,Smita Patil,East,Furniture,4305.43,4,Active
ORD-01302,21-05-2023,Gaurav Mishra,South,Office Supplies,1626.61,20,Active
ORD-01790,24-03-2024,Padma Subramaniam,West,Office Supplies,1740.82,19,Active
ORD-02441,10-01-2023,Dev Mathur,East,Furniture,2861.2,5,Active
ORD-01465,12-02-2024,Varun Naik,North,Office Supplies,1778.62,14,Active
ORD-01050,04-12-2024,Meena Krishnan,North,Furniture,16324.46,1,Active
ORD-01460,05-11-2024,Vivek Chopra,West,Office Supplies,1807.85,24,Active
ORD-02357,18-12-2024,Vivek Chopra,West,Electronics,19145.33,2,Active
ORD-01291,05-09-2023,Bhavna Dubey,South,Furniture,4688.16,2,Active
ORD-01851,01-10-2023,Tarun Mukerjee,East,Electronics,0,2,Cancelled
ORD-02491,08-01-2023,Kiran Nambiar,West,Office Supplies,1240.46,24,Active
ORD-02183,07-10-2024,Kiran Nambiar,West,Office Supplies,0,15,Cancelled
ORD-01608,16-05-2023,Vikram Singh,West,Electronics,5384.12,5,Active
ORD-02116,10-03-2023,Ajay Rastogi,North,Furniture,7859.77,6,Active
ORD-01211,19-02-2024,Rohan Mehta,South,Electronics,36218.44,5,Active
ORD-01092,29-04-2024,Rahul Verma,West,Electronics,0,3,Returned
ORD-02236,09-08-2024,Pooja Iyer,North,Office Supplies,2594.42,4,Active
ORD-01253,21-01-2023,Divya Kaur,North,Electronics,28896.65,3,Active
ORD-02189,18-04-2024,Sanjay Joshi,West,Furniture,0,7,Cancelled
ORD-01548,18-12-2024,Sarita Bansal,West,Furniture,2291.58,3,Active
ORD-02114,08-08-2023,Tara Saxena,East,Furniture,17933.23,7,Active
ORD-01115,08-03-2023,Rajesh Choudhury,South,Office Supplies,2221.59,2,Active
ORD-01500,06-05-2023,Priya Patel,East,Electronics,8225.12,5,Active
ORD-01317,28-03-2024,Meena Krishnan,North,Electronics,9731.41,5,Active
ORD-01981,30-06-2024,Yash Agarwal,North,Electronics,2437.29,1,Active
ORD-01680,19-02-2024,Nidhi Bhatt,South,Electronics,25180.45,5,Active
ORD-01630,01-07-2023,Nidhi Bhatt,South,Electronics,5377.09,5,Active
ORD-01335,27-04-2024,Dev Mathur,East,Electronics,34474.2,5,Active
ORD-01910,28-01-2024,Vikram Singh,West,Furniture,3468,8,Active
ORD-02153,20-11-2024,Geeta Pandey,West,Office Supplies,750.85,28,Active
ORD-02500,07-05-2023,Geeta Pandey,East,Electronics,21604.88,3,Active
ORD-01286,04-08-2023,Ajay Rastogi,North,Office Supplies,154.49,29,Active
ORD-01415,15-02-2023,Rahul Verma,East,Office Supplies,427.3,26,Active
ORD-01175,01-11-2024,Sneha Gupta,East,Office Supplies,1458,9,Active
ORD-01694,05-05-2024,Manish Srivastava,East,Electronics,29408.86,4,Active
ORD-02111,22-01-2024,Ajay Rastogi,North,Office Supplies,387.15,16,Active
ORD-02267,04-08-2024,Sunita Menon,East,Office Supplies,1776.49,26,Active
ORD-01020,01-10-2023,Gaurav Mishra,South,Furniture,0,1,Cancelled
ORD-02214,07-12-2024,Varun Naik,North,Electronics,32023.1,4,Active
ORD-01293,14-08-2024,Lakshmi Venkat,North,Electronics,22823.34,5,Active
ORD-01549,03-08-2024,Nidhi Bhatt,South,Electronics,0,5,Returned
ORD-01172,06-11-2023,Sunita Menon,East,Electronics,42624.76,3,Active
ORD-01509,11-09-2023,Suresh Rao,West,Office Supplies,242.88,8,Active
ORD-02466,08-05-2023,Varun Naik,North,Office Supplies,642.03,22,Active
ORD-02367,13-09-2024,Sneha Gupta,East,Electronics,24431.7,4,Active
ORD-02406,13-01-2023,Rahul Verma,West,Office Supplies,2505.05,13,Active
ORD-02437,29-04-2023,Tara Saxena,East,Electronics,15838.51,5,Active
ORD-01043,26-09-2024,Arjun Reddy,South,Office Supplies,2000.03,11,Active
ORD-02331,24-05-2024,Lakshmi Venkat,North,Electronics,8736.81,2,Active
ORD-01774,29-09-2024,Geeta Pandey,West,Electronics,7525,5,Active
ORD-01205,08-06-2024,Rahul Verma,West,Electronics,13319.49,5,Active
ORD-01025,12-05-2024,Kavya Nair,North,Office Supplies,2692.13,5,Active
ORD-01282,22-03-2023,Meena Krishnan,North,Office Supplies,996.86,21,Active
ORD-02079,12-10-2023,Nidhi Bhatt,South,Electronics,38597.1,5,Active
ORD-01206,23-06-2024,Vivek Chopra,West,Office Supplies,239,7,Active
ORD-01825,06-09-2023,Kavya Nair,North,Furniture,6024.39,2,Active
ORD-01932,29-01-2024,Harsh Shah,West,Electronics,13550.41,2,Active
ORD-01503,24-10-2024,Tara Saxena,East,Office Supplies,1702.66,3,Active
ORD-02460,08-08-2024,Pooja Iyer,North,Electronics,32348.55,5,Active
ORD-01148,01-11-2024,Amit Kumar,East,Furniture,11331.69,7,Active
ORD-01294,25-05-2024,Vivek Chopra,West,Electronics,42579.29,5,Active
ORD-01143,02-04-2024,Dev Mathur,East,Furniture,10068.94,7,Active
ORD-01385,22-03-2023,Varun Naik,North,Furniture,1250.43,7,Active
ORD-01808,27-02-2024,Kiran Nambiar,West,Furniture,11068.92,4,Active
ORD-01364,09-06-2024,Geeta Pandey,West,Office Supplies,1669.74,27,Active
ORD-01334,06-06-2023,Bhavna Dubey,South,Office Supplies,1339.01,23,Active
ORD-01636,09-07-2024,Lakshmi Venkat,North,Furniture,0,7,Cancelled
ORD-01092,29-04-2024,Rahul Verma,West,Electronics,0,3,Returned
ORD-02498,20-04-2023,Ananya Sharma,North,Office Supplies,692.24,12,Active
ORD-01370,19-10-2024,Vikram Singh,West,Electronics,0,1,Returned
ORD-02005,17-03-2023,Manish Srivastava,East,Electronics,40159.61,2,Active
ORD-02167,13-07-2023,Amit Kumar,South,Electronics,0,2,Cancelled
ORD-02473,06-10-2024,Nikhil Desai,South,Office Supplies,2277.22,23,Active
ORD-01361,16-01-2023,Aakash Bhat,South,Office Supplies,454.74,25,Active
ORD-02415,07-07-2023,Neha Tiwari,North,Furniture,8100.93,2,Active
ORD-01941,28-04-2024,Kavya Nair,North,Office Supplies,2803.44,10,Active
ORD-02474,31-07-2024,Varun Naik,North,Furniture,14841.75,6,Active
ORD-02016,21-02-2024,Aakash Bhat,South,Furniture,4531.4,2,Active
ORD-01192,01-03-2024,Sneha Gupta,East,Furniture,12072.41,6,Active
ORD-02444,10-08-2024,Manish Srivastava,East,Electronics,22680.13,4,Active
ORD-02299,23-02-2023,Tara Saxena,East,Furniture,1996.2,7,Active
ORD-01755,01-10-2023,Tarun Mukerjee,East,Furniture,0,6,Returned
ORD-01889,28-11-2023,Ananya Sharma,North,Furniture,6342.1,1,Active
ORD-01475,21-11-2024,Rahul Verma,West,Office Supplies,58.86,28,Active
ORD-01914,08-01-2024,Rajesh Choudhury,South,Office Supplies,1189.63,28,Active
ORD-01112,16-02-2023,Vikram Singh,West,Office Supplies,0,21,Returned
ORD-01810,05-02-2023,Tara Saxena,East,Office Supplies,516.05,29,Active
ORD-02192,10-09-2024,Meena Krishnan,North,Electronics,19973.91,1,Active
ORD-01418,30-01-2023,Sarita Bansal,West,Furniture,10782,7,Active
ORD-01551,01-11-2024,Geeta Pandey,West,Furniture,963.14,5,Active
ORD-02278,28-10-2024,Kavya Nair,North,Office Supplies,1585.86,4,Active
ORD-02311,13-02-2023,Geeta Pandey,West,Electronics,29033.5,2,Active
ORD-01906,27-03-2024,Rahul Verma,West,Electronics,12894.75,1,Active
ORD-01423,23-12-2024,Vivek Chopra,West,Office Supplies,342.39,5,Active
ORD-02129,18-11-2024,Arjun Reddy,South,Office Supplies,2957.49,8,Active
ORD-02238,11-03-2024,Sunita Menon,East,Electronics,19579.99,2,Active
ORD-01528,21-01-2023,Lakshmi Venkat,North,Electronics,4079.66,2,Active
ORD-01783,30-08-2023,Kiran Nambiar,West,Electronics,35912.06,5,Active
ORD-02388,25-02-2023,Suresh Rao,West,Office Supplies,2532.28,20,Active
ORD-02195,06-11-2023,Arjun Reddy,South,Electronics,0,1,Cancelled
ORD-02101,18-06-2023,Geeta Pandey,West,Furniture,0,8,Returned
ORD-01033,17-03-2024,Smita Patil,East,Furniture,0,1,Cancelled
ORD-01525,21-04-2023,Ananya Sharma,West,Office Supplies,1497.8,6,Active
ORD-01362,06-09-2023,Tarun Mukerjee,East,Furniture,0,6,Returned
ORD-01573,23-09-2023,Sunita Menon,East,Office Supplies,171.85,23,Active
ORD-01450,10-02-2024,Vivek Chopra,West,Electronics,0,1,Cancelled
ORD-01729,22-09-2023,Kavya Nair,North,Electronics,30719.55,2,Active
ORD-01022,02-11-2023,Varun Naik,North,Electronics,17326.99,2,Active
ORD-01118,06-04-2024,Yash Agarwal,North,Office Supplies,3465.61,10,Active
ORD-02286,23-09-2023,Ajay Rastogi,North,Office Supplies,2564.7,9,Active
ORD-01604,24-11-2024,Lakshmi Venkat,North,Electronics,4998.93,1,Active
ORD-02253,26-01-2023,Ajay Rastogi,North,Office Supplies,1115.53,21,Active
ORD-01837,27-12-2024,Sneha Gupta,East,Furniture,15641.88,2,Active
ORD-01274,04-11-2023,Deepa Pillai,East,Office Supplies,2250.07,26,Active
ORD-01541,19-06-2024,Sunita Menon,East,Office Supplies,3040.78,16,Active
ORD-02125,03-06-2023,Neha Tiwari,East,Furniture,8891.27,7,Active
ORD-01171,02-12-2023,Sarita Bansal,West,Electronics,0,4,Cancelled
ORD-01665,14-08-2023,Pooja Iyer,North,Office Supplies,1067.68,21,Active
ORD-01756,24-08-2024,Asha Kulkarni,South,Furniture,3261.53,1,Active
ORD-02240,28-09-2023,Nidhi Bhatt,South,Furniture,0,8,Cancelled
ORD-02360,13-11-2024,Kavya Nair,North,Office Supplies,3162.71,30,Active
ORD-01003,01-06-2024,Tarun Mukerjee,South,Office Supplies,2292.1,18,Active
ORD-01238,12-01-2024,Ajay Rastogi,North,Furniture,13919.06,7,Active
ORD-02095,25-05-2024,Rohan Mehta,South,Furniture,11001.14,6,Active
ORD-02392,18-06-2023,Neha Tiwari,North,Electronics,27578.62,3,Active
ORD-01510,02-02-2024,Smita Patil,East,Electronics,8583.64,5,Active
ORD-02439,05-03-2023,Nidhi Bhatt,South,Furniture,0,6,Returned
ORD-01554,07-11-2023,Vivek Chopra,West,Furniture,15490.76,2,Active
ORD-01273,29-11-2024,Lakshmi Venkat,North,Office Supplies,274.04,18,Active
ORD-01569,28-07-2024,Tarun Mukerjee,East,Furniture,12414.11,8,Active
ORD-01304,11-12-2023,Varun Naik,North,Office Supplies,1739.97,19,Active
ORD-01081,04-06-2023,Riya Malhotra,East,Electronics,32023.73,1,Active
ORD-01598,23-07-2023,Tarun Mukerjee,East,Furniture,15017.53,4,Active
ORD-02395,09-06-2023,Manish Srivastava,West,Furniture,15416.55,5,Active
ORD-02369,05-02-2023,Dev Mathur,East,Office Supplies,214.76,21,Active
ORD-02343,03-12-2024,Rajesh Choudhury,South,Office Supplies,1904.73,11,Active
ORD-01459,20-07-2024,Tarun Mukerjee,East,Office Supplies,1032.98,23,Active
ORD-01351,27-02-2023,Pooja Iyer,North,Furniture,4444.66,6,Active
ORD-01244,18-08-2023,Rohan Mehta,South,Electronics,37891.59,3,Active
ORD-02404,06-01-2024,Rohan Mehta,South,Office Supplies,560.2,20,Active
ORD-01550,14-04-2023,Tara Saxena,East,Furniture,15838.72,5,Active
ORD-01607,06-10-2023,Divya Kaur,North,Furniture,14458.21,3,Active
ORD-01452,27-11-2024,Yash Agarwal,East,Electronics,0,4,Cancelled
ORD-01622,27-07-2024,Sarita Bansal,West,Office Supplies,2317.23,23,Active
ORD-01531,10-06-2023,Vikram Singh,West,Electronics,0,4,Cancelled
ORD-02452,06-01-2024,Ajay Rastogi,North,Electronics,0,4,Cancelled
ORD-02350,14-06-2024,Ananya Sharma,North,Furniture,7222.56,2,Active
ORD-01933,12-01-2023,Kavya Nair,North,Electronics,32683.19,4,Active
ORD-02051,19-10-2023,Smita Patil,East,Furniture,15775.14,2,Active
ORD-01019,20-07-2024,Ananya Sharma,North,Electronics,0,5,Returned
ORD-02213,13-05-2024,Meena Krishnan,North,Furniture,13917.92,5,Active
ORD-01447,08-05-2023,Deepa Pillai,East,Electronics,44639.25,4,Active
ORD-02172,22-06-2024,Ajay Rastogi,North,Electronics,0,4,Cancelled
ORD-01328,17-09-2024,Rajesh Choudhury,South,Office Supplies,0,13,Cancelled
ORD-01008,25-09-2024,Harsh Shah,West,Office Supplies,289.97,22,Active
ORD-01377,01-08-2024,Suresh Rao,West,Electronics,14058.88,1,Active
ORD-01424,01-05-2023,Suresh Rao,West,Electronics,17300.13,2,Active
ORD-01557,11-05-2024,Asha Kulkarni,South,Electronics,23574.92,2,Active
ORD-02244,23-02-2024,Rahul Verma,West,Office Supplies,1049.09,17,Active
ORD-01821,18-03-2024,Tara Saxena,East,Electronics,6642.76,1,Active
ORD-01800,02-11-2024,Geeta Pandey,West,Electronics,21488.21,1,Active
ORD-02152,24-06-2023,Ajay Rastogi,North,Office Supplies,1864.14,25,Active
ORD-01028,13-06-2024,Yash Agarwal,North,Electronics,3629.94,1,Active
ORD-02044,10-08-2024,Amit Kumar,South,Office Supplies,3178.74,15,Active
ORD-01897,19-11-2023,Priya Patel,East,Electronics,22769.81,2,Active
ORD-01339,01-04-2024,Vikram Singh,West,Office Supplies,1483.21,19,Active
ORD-02376,16-02-2024,Lakshmi Venkat,South,Furniture,4195.7,5,Active
ORD-02052,30-03-2024,Sunita Menon,East,Furniture,0,7,Cancelled
ORD-02091,27-08-2023,Kiran Nambiar,West,Furniture,0,5,Returned
ORD-02014,11-02-2023,Manish Srivastava,East,Office Supplies,165.99,17,Active
ORD-01815,11-08-2023,Kavya Nair,North,Furniture,3360.37,2,Active
ORD-01390,25-01-2024,Amit Kumar,South,Furniture,6684.39,2,Active
ORD-01125,15-03-2023,Vikram Singh,West,Furniture,10832.28,5,Active
ORD-02160,17-09-2023,Varun Naik,North,Furniture,17602.17,6,Active
ORD-01094,15-11-2023,Sneha Gupta,East,Furniture,10491.6,7,Active
ORD-01594,21-04-2023,Rohan Mehta,North,Furniture,8164.36,2,Active
ORD-01265,21-03-2024,Nikhil Desai,South,Electronics,4116.82,4,Active
ORD-01562,23-08-2024,Padma Subramaniam,West,Electronics,0,3,Returned
ORD-02228,28-03-2024,Smita Patil,East,Office Supplies,1445.54,7,Active
ORD-01342,03-03-2023,Kavya Nair,North,Furniture,861.71,7,Active
ORD-01045,20-11-2023,Kavya Nair,North,Electronics,24563.44,5,Active
ORD-02032,22-12-2023,Sunita Menon,East,Office Supplies,124.11,7,Active
ORD-02073,17-12-2023,Sanjay Joshi,West,Electronics,33705.14,1,Active
ORD-01859,15-06-2024,Dev Mathur,East,Office Supplies,185.42,13,Active
ORD-01989,07-08-2023,Priya Patel,East,Furniture,1419.03,5,Active
ORD-01139,23-12-2024,Nikhil Desai,South,Furniture,17650.33,4,Active
ORD-01894,14-08-2024,Gaurav Mishra,South,Furniture,1471.97,3,Active
ORD-01241,08-05-2023,Tara Saxena,East,Electronics,12857.38,5,Active
ORD-02386,10-02-2023,Asha Kulkarni,South,Furniture,0,5,Returned
ORD-01919,29-01-2024,Kavya Nair,North,Office Supplies,2088.85,26,Active
ORD-01750,19-12-2023,Rohan Mehta,South,Furniture,15652.42,4,Active
ORD-01712,28-07-2023,Sunita Menon,East,Office Supplies,1714.51,12,Active
ORD-02148,27-06-2023,Nidhi Bhatt,South,Furniture,3816.35,7,Active
ORD-01518,23-03-2024,Geeta Pandey,West,Electronics,0,5,Cancelled
ORD-02128,26-02-2023,Arjun Reddy,South,Furniture,15648.94,7,Active
ORD-02432,30-01-2023,Deepa Pillai,East,Furniture,16276.88,5,Active
ORD-01393,29-12-2023,Padma Subramaniam,West,Office Supplies,2756.31,28,Active
ORD-01262,10-03-2024,Arjun Reddy,South,Electronics,24909.97,3,Active
ORD-01090,20-01-2023,Dev Mathur,East,Electronics,0,1,Returned
ORD-01315,08-10-2023,Tara Saxena,East,Office Supplies,1924.01,29,Active
ORD-02093,07-06-2024,Nikhil Desai,South,Furniture,2212.25,5,Active
ORD-01414,02-05-2024,Sneha Gupta,East,Office Supplies,1610.94,3,Active
ORD-01972,04-02-2024,Nikhil Desai,South,Furniture,16311.73,1,Active
ORD-01618,03-04-2024,Arjun Reddy,South,Furniture,0,8,Returned
ORD-01703,21-09-2024,Tarun Mukerjee,North,Electronics,22115.05,2,Active
ORD-02268,18-01-2024,Dev Mathur,East,Electronics,24559.07,4,Active
ORD-02120,07-08-2023,Bhavna Dubey,South,Office Supplies,0,20,Returned
ORD-01154,04-07-2023,Deepa Pillai,East,Office Supplies,0,20,Cancelled
ORD-01203,28-03-2023,Vikram Singh,West,Office Supplies,221.68,3,Active
ORD-01913,01-12-2024,Bhavna Dubey,South,Electronics,7152.5,5,Active
ORD-01396,02-10-2023,Geeta Pandey,West,Electronics,20012.69,4,Active
